    0.81240201E-03   -0.51292951E-02   -0.35224987E-02   -0.63422592E-03   -0.12033354E-01
    0.43335436E-04    0.22839183E-03   -0.23261111E-02    0.11092704E-04   -0.68147298E-04
    0.12283344E-02    0.11051678E-02    0.18419790E-02   -0.34885744E-05    0.11662757E-02
    0.27157653E-02    0.72133932E-05    0.74610778E-03    0.18696344E-02    0.74626397E-03
    0.18569826E-02    0.30105586E-02   -0.63930305E-02   -0.48048125E-02    0.20467032E-02
    0.12963487E-01   -0.51015940E-04    0.42795676E-03    0.22794983E-02   -0.74581972E-05
    0.10119082E-02    0.18430346E-02    0.52986368E-03    0.14997827E-02    0.52886707E-03
    0.14960937E-02
   -0.51292951E-02    0.34136524E-01    0.26386944E-01    0.37901438E-02    0.77984968E-01
   -0.28028619E-03   -0.13767127E-02    0.16730102E-01   -0.89027768E-04    0.52150115E-03
   -0.80311901E-02   -0.74099547E-02   -0.11367938E-01    0.23007166E-04   -0.81475142E-02
   -0.17197629E-01   -0.56733562E-04   -0.43837905E-02   -0.12050881E-01   -0.43888676E-02
   -0.11926342E-01   -0.16537893E-01    0.19019555E-01    0.10218420E-01   -0.16804154E-01
   -0.96058153E-01    0.34838061E-03   -0.37923592E-02   -0.17460846E-01    0.31861686E-04
   -0.17085214E-01   -0.15923072E-01   -0.12207505E-01   -0.12454547E-01   -0.12229940E-01
   -0.12410318E-01
   -0.35224987E-02    0.26386944E-01    0.25472749E-01    0.25998051E-02    0.56963778E-01
   -0.20196754E-03   -0.75585746E-03    0.15305807E-01   -0.10139344E-03    0.62171016E-03
   -0.53916064E-02   -0.52325498E-02   -0.68862823E-02    0.11944600E-04   -0.62657009E-02
   -0.11378006E-01   -0.77335165E-04   -0.26106570E-02   -0.90778796E-02   -0.26388438E-02
   -0.89352188E-02    0.15968253E-01   -0.24235039E-01   -0.29207372E-01   -0.10695869E-01
   -0.91681324E-01    0.47923168E-03   -0.25129562E-02   -0.17501257E-01    0.51332854E-04
   -0.26573017E-01   -0.15313365E-01   -0.26025445E-01   -0.15170042E-01   -0.25936792E-01
   -0.14992313E-01
   -0.63422592E-03    0.37901438E-02    0.25998051E-02    0.17903006E-02    0.10006829E-01
   -0.32977972E-04    0.45997959E-04    0.21413790E-02   -0.83296121E-05    0.34000118E-03
    0.11128353E-02    0.13245702E-02   -0.22979686E-03    0.13465299E-05    0.15372236E-02
   -0.55827650E-03   -0.27461230E-04   -0.13022050E-02   -0.29148528E-02   -0.13031187E-02
   -0.28981075E-02   -0.22869135E-02    0.64592470E-02    0.39749703E-02    0.25196039E-01
   -0.12966621E-01    0.11205258E-03    0.67019440E-02   -0.24016223E-02    0.27657613E-04
    0.13656327E-01    0.93190592E-02   -0.67169422E-02   -0.60007063E-02   -0.67069734E-02
   -0.59984287E-02
   -0.12033354E-01    0.77984968E-01    0.56963778E-01    0.10006829E-01    0.18129856E+00
   -0.64998742E-03   -0.31668276E-02    0.37016204E-01   -0.18461113E-03    0.12963098E-02
   -0.17131101E-01   -0.15392762E-01   -0.26240847E-01    0.51651081E-04   -0.16550699E-01
   -0.39282386E-01   -0.14027943E-03   -0.11166970E-01   -0.29008658E-01   -0.11171090E-01
   -0.28758833E-01   -0.60249398E-01    0.70238562E-01    0.47921734E-01   -0.16787523E-01
   -0.21104890E+00    0.81161854E-03   -0.28525387E-02   -0.37914868E-01    0.10184924E-03
   -0.17858707E-01   -0.25187018E-01   -0.22623481E-01   -0.29131446E-01   -0.22659196E-01
   -0.29072695E-01
    0.43335436E-04   -0.28028619E-03   -0.20196754E-03   -0.32977972E-04   -0.64998742E-03
    0.13038681E-03    0.10991112E-04   -0.13142158E-03   -0.68679547E-04   -0.36078797E-05
    0.64303894E-04    0.61875431E-04    0.97025028E-04   -0.33555314E-03    0.70158927E-04
    0.13888757E-03   -0.18835437E-02    0.66419716E-05   -0.31948121E-03    0.70498789E-04
    0.51892052E-03    0.24561948E-03   -0.26284830E-03   -0.18602339E-03    0.13002479E-03
    0.74644767E-03    0.81613708E-03    0.28331195E-04    0.13446766E-03    0.34572758E-03
    0.97080441E-04    0.11800390E-03   -0.11451945E-03    0.68232959E-04    0.23127509E-03
    0.11112856E-03
    0.22839183E-03   -0.13767127E-02   -0.75585746E-03    0.45997959E-04   -0.31668276E-02
    0.10991112E-04    0.11389237E-03   -0.46174853E-03    0.92465456E-05    0.39195521E-04
    0.70045463E-03    0.67389230E-03    0.75789702E-03    0.61099195E-05    0.71076958E-03
    0.10425835E-02    0.15029921E-04    0.89775226E-04    0.23284512E-03    0.11482399E-03
    0.27721036E-03    0.23861925E-02   -0.28702130E-02   -0.26116709E-02    0.51364295E-02
    0.22574066E-02   -0.26880062E-03    0.13010726E-02    0.34355455E-03   -0.80296732E-04
    0.21752243E-02    0.21679873E-02   -0.14091164E-02   -0.53399444E-03   -0.16473271E-02
   -0.69838471E-03
   -0.23261111E-02    0.16730102E-01    0.15305807E-01    0.21413790E-02    0.37016204E-01
   -0.13142158E-03   -0.46174853E-03    0.94853348E-02   -0.54683978E-04    0.45814179E-03
   -0.29022440E-02   -0.27147663E-02   -0.43002636E-02    0.13011915E-04   -0.31949871E-02
   -0.70656358E-02   -0.37670062E-04   -0.20417373E-02   -0.63108128E-02   -0.20398353E-02
   -0.61974139E-02    0.13541816E-01   -0.79426745E-02   -0.12118872E-01    0.15292872E-02
   -0.56182494E-01    0.11978196E-03    0.62515983E-03   -0.10612281E-01   -0.17511336E-04
   -0.98248419E-02   -0.56582024E-02   -0.15617450E-01   -0.10164808E-01   -0.15728783E-01
   -0.10180693E-01
    0.11092704E-04   -0.89027768E-04   -0.10139344E-03   -0.83296121E-05   -0.18461113E-03
   -0.68679547E-04    0.92465456E-05   -0.54683978E-04    0.42402566E-03   -0.43129281E-05
    0.31575625E-04    0.17523914E-04    0.20381805E-04    0.45586804E-03    0.14172654E-04
    0.37837852E-04    0.12758860E-02   -0.68816650E-03   -0.11097433E-02    0.70158896E-03
    0.11709168E-02   -0.24831738E-03    0.16519342E-03    0.18262782E-03    0.59108266E-04
    0.29009789E-03   -0.14928920E-01    0.14948248E-04    0.49666852E-04   -0.45297497E-02
    0.11931764E-03    0.54550254E-04    0.67203933E-02    0.46203136E-02   -0.64729481E-02
   -0.44935804E-02
   -0.68147298E-04    0.52150115E-03    0.62171016E-03    0.34000118E-03    0.12963098E-02
   -0.36078797E-05    0.39195521E-04    0.45814179E-03   -0.43129281E-05    0.83195020E-04
    0.36446035E-03    0.38664648E-03    0.16374694E-03   -0.17046137E-05    0.41650074E-03
    0.14426102E-03   -0.11300219E-04   -0.20002993E-03   -0.51456583E-03   -0.20621125E-03
   -0.51691262E-03    0.21802094E-02   -0.94137095E-03   -0.13347882E-02    0.58284126E-02
   -0.29554494E-02    0.82693514E-04    0.15362410E-02   -0.59244006E-03    0.22129994E-04
    0.24126760E-02    0.20356019E-02   -0.23293394E-02   -0.15329436E-02   -0.22774982E-02
   -0.14944850E-02
    0.12283344E-02   -0.80311901E-02   -0.53916064E-02    0.11128353E-02   -0.17131101E-01
    0.64303894E-04    0.70045463E-03   -0.29022440E-02    0.31575625E-04    0.36446035E-03
    0.51945732E-02    0.51899987E-02    0.47502754E-02    0.81607622E-05    0.57024452E-02
    0.66347239E-02    0.15560862E-04   -0.46561111E-04    0.41652192E-03    0.37219615E-05
    0.49730754E-03    0.54564277E-02   -0.81696479E-02   -0.77568863E-02    0.46224333E-01
    0.14421747E-01   -0.50779161E-03    0.11997303E-01    0.23152741E-02   -0.14220029E-03
    0.24481416E-01    0.20031326E-01   -0.95371769E-02   -0.55068669E-02   -0.10009196E-01
   -0.58475021E-02
    0.11051678E-02   -0.74099547E-02   -0.52325498E-02    0.13245702E-02   -0.15392762E-01
    0.61875431E-04    0.67389230E-03   -0.27147663E-02    0.17523914E-04    0.38664648E-03
    0.51899987E-02    0.52307943E-02    0.45280788E-02   -0.96286552E-05    0.57846166E-02
    0.63403000E-02   -0.46760618E-04   -0.22378925E-03    0.68311310E-04   -0.21739390E-03
