    0.20777246E+01   -0.14402220E+00   -0.21339048E+00   -0.90320484E-02    0.17972485E-02
   -0.23070869E-04   -0.59868684E-02   -0.29649183E-02    0.13990472E-05    0.32751509E-02
    0.29542845E-01   -0.43183170E-01   -0.13844751E-01   -0.25842071E-04   -0.13557382E-01
   -0.66248788E-02    0.35853487E-06   -0.58287004E-01    0.23822035E-02   -0.58287492E-01
    0.23802095E-02    0.12040216E-01   -0.26323333E-01    0.22046754E-01    0.13120482E-01
    0.78685516E-01   -0.27812376E-03   -0.31540499E-02   -0.89611699E-02    0.28252951E-04
    0.96796722E-02    0.17761045E-01    0.63269654E-02    0.96870899E-02    0.63263376E-02
    0.96858045E-02
   -0.14402220E+00    0.35587607E+00    0.36205390E+00    0.30448184E-01    0.89547714E-02
    0.21773512E-04    0.12513534E-01    0.32428751E-02    0.97948048E-05   -0.11746961E-01
   -0.66662274E-01    0.76923951E-01    0.18765896E-01    0.69069403E-04    0.22811883E-01
    0.51685892E-02    0.22530893E-04    0.11718942E+00    0.90076272E-02    0.11719126E+00
    0.90109345E-02   -0.24233742E-01    0.48264454E-01   -0.26298981E-01   -0.30644116E-01
   -0.17491295E+00    0.61585356E-03    0.34392119E-02    0.22137553E-02   -0.16302552E-05
   -0.26560057E-01   -0.38402102E-01   -0.16724445E-01   -0.19282108E-01   -0.16722913E-01
   -0.19279415E-01
   -0.21339048E+00    0.36205390E+00    0.42010171E+00   -0.84824910E-01   -0.66284447E-01
    0.96909540E-04   -0.66697396E-02    0.44922105E-02   -0.32147423E-04   -0.25430996E-01
   -0.11812412E+00    0.18685399E+00    0.84077324E-01    0.18053768E-04    0.99512966E-01
    0.62690221E-01   -0.58754685E-04    0.11142316E+00   -0.68108494E-02    0.11142264E+00
   -0.68080764E-02    0.13896522E-01   -0.80117156E-02   -0.10636062E+00   -0.15718658E-01
   -0.12935241E+00    0.47276233E-03    0.14113896E-01    0.27502062E-01   -0.77181441E-04
   -0.23430146E-01   -0.20594911E-01   -0.31398998E-01   -0.22964526E-01   -0.31393627E-01
   -0.22959583E-01
   -0.90320484E-02    0.30448184E-01   -0.84824910E-01    0.46980532E+00   -0.36054859E-01
   -0.11274306E-03    0.89628244E-01   -0.41346814E-01    0.27944539E-04   -0.16803519E-01
    0.99630201E-03   -0.36981480E+00   -0.95038710E-01   -0.26687378E-03   -0.26842567E+00
   -0.55450371E-01   -0.15140526E-03    0.11793089E+00    0.11503988E+00    0.11697773E+00
    0.11436116E+00   -0.51516065E-02   -0.52543038E-03    0.60863346E-01    0.31359709E-01
   -0.22493612E-01    0.13172129E-03   -0.23504072E-01   -0.43257752E-01    0.16117030E-03
   -0.11021892E-01   -0.15353159E-01    0.12778842E-02    0.18423495E-01    0.13662931E-02
    0.18595746E-01
    0.17972485E-02    0.89547714E-02   -0.66284447E-01   -0.36054859E-01    0.56694665E+00
    0.89912443E-04   -0.21133690E-01    0.11138462E+00    0.16051126E-03   -0.16583874E-02
    0.55921953E-02   -0.80953595E-01   -0.35283330E-01   -0.10454315E-03   -0.46648373E-01
   -0.68152072E-01   -0.90233351E-04   -0.12649266E+00   -0.88005845E-01   -0.12448959E+00
   -0.86587004E-01   -0.77885692E-01    0.16320907E+00    0.14854027E+00   -0.42421851E-01
   -0.43291613E+00    0.16043807E-02   -0.13397590E-01   -0.10171652E+00    0.28167776E-03
   -0.26391145E-01   -0.51388734E-01   -0.35549685E-01   -0.71522695E-01   -0.35734599E-01
   -0.71879405E-01
   -0.23070869E-04    0.21773512E-04    0.96909540E-04   -0.11274306E-03    0.89912443E-04
    0.60755102E+00   -0.52158162E-04    0.12279968E-03    0.16361653E+00   -0.23959478E-04
   -0.18128753E-04   -0.31802536E-03   -0.12914211E-03   -0.23988761E-01   -0.18161790E-03
   -0.10544076E-03   -0.69491107E-01   -0.26300763E+00   -0.18564293E+00    0.26438295E+00
    0.18671800E+00    0.28665586E-03   -0.62078680E-03   -0.44860141E-03    0.20689311E-03
    0.16282334E-02    0.60114140E-02    0.46493764E-04    0.22229387E-03   -0.22206988E-01
    0.80893737E-04    0.16929055E-03    0.24217158E-01    0.47202326E-01   -0.23941641E-01
   -0.46591500E-01
   -0.59868684E-02    0.12513534E-01   -0.66697396E-02    0.89628244E-01   -0.21133690E-01
   -0.52158162E-04    0.21115202E-01   -0.61951082E-02   -0.56357291E-04    0.12161757E-01
    0.41736806E-01   -0.78710657E-01    0.16437226E-01   -0.40075666E-03   -0.60889071E-01
    0.22695344E-01   -0.35922383E-03    0.28555697E-01    0.26697238E-01    0.28314601E-01
    0.26584889E-01    0.27760505E-02   -0.73760909E-02   -0.37851981E-02    0.69807446E-02
    0.48219736E-02    0.28384893E-04   -0.78391965E-02   -0.38346860E-02    0.49631429E-04
   -0.22610853E-02    0.21851981E-02   -0.33925653E-03    0.46755521E-02   -0.28659688E-03
    0.47107924E-02
   -0.29649183E-02    0.32428751E-02    0.44922105E-02   -0.41346814E-01    0.11138462E+00
    0.12279968E-03   -0.61951082E-02    0.35178320E-01    0.10456753E-03    0.22424074E-02
    0.60999767E-02   -0.47826552E-02    0.69944986E-01    0.13322994E-03   -0.46728414E-02
    0.56947519E-01    0.11351893E-03   -0.30099956E-01   -0.21015341E-01   -0.29591600E-01
   -0.20778548E-01    0.50734018E-02    0.23594471E-02   -0.19331136E-01    0.44491728E-03
   -0.92971464E-01    0.28745322E-03   -0.47128243E-02   -0.14824119E-01   -0.54975779E-04
   -0.78708722E-02    0.16070906E-02   -0.21282452E-01   -0.21403202E-01   -0.21391041E-01
   -0.21475195E-01
    0.13990472E-05    0.97948048E-05   -0.32147423E-04    0.27944539E-04    0.16051126E-03
    0.16361653E+00   -0.56357291E-04    0.10456753E-03    0.66015720E-01    0.13884627E-04
    0.54266327E-04   -0.32507167E-03    0.17317245E-03    0.10839449E+00   -0.25860512E-03
    0.16486090E-03    0.90060235E-01   -0.66839588E-01   -0.30758967E-01    0.67169899E-01
    0.31014757E-01   -0.13556210E-04   -0.23376135E-04    0.68937642E-04    0.44299448E-04
    0.29204288E-03   -0.18113144E-01    0.52491047E-04   -0.56497383E-04   -0.27288600E-01
    0.25372382E-04   -0.19985256E-05    0.14216053E-01    0.94285812E-02   -0.14056114E-01
   -0.92486090E-02
    0.32751509E-02   -0.11746961E-01   -0.25430996E-01   -0.16803519E-01   -0.16583874E-02
   -0.23959478E-04    0.12161757E-01    0.22424074E-02    0.13884627E-04    0.16580151E+00
    0.45046717E+00   -0.29866870E-01   -0.64465286E-02   -0.29813071E-04   -0.32489378E-01
   -0.78577255E-02   -0.29277061E-04   -0.81105330E-02   -0.22796778E-02   -0.81103988E-02
   -0.22799849E-02    0.20355580E-02   -0.38896593E-02   -0.42453167E-02    0.15778453E-01
    0.53748235E-02    0.80551814E-05   -0.15680212E-02   -0.34687698E-02    0.10221339E-04
    0.73131111E-02    0.88647802E-02   -0.34490164E-02    0.29981153E-03   -0.34491287E-02
    0.29969143E-03
    0.29542845E-01   -0.66662274E-01   -0.11812412E+00    0.99630201E-03    0.55921953E-02
   -0.18128753E-04    0.41736806E-01    0.60999767E-02    0.54266327E-04    0.45046717E+00
    0.12334550E+01   -0.13433208E+00   -0.15954839E-01   -0.18351703E-03   -0.12338728E+00
